"ref_area.label","source.label","indicator.label","sex.label","classif1.label","time","obs_value","note_classif.label"
"Dominican Republic","ILO - Social Security Inquiry Database","SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%)","Sex: Total","Contingency: Vulnerable persons covered by social assistance","2019",41.5,
"Dominican Republic","ILO - Social Security Inquiry Database","SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%)","Sex: Male","Contingency: Persons above retirement age receiving a pension","2019",16.5,
"Dominican Republic","ILO - Social Security Inquiry Database","SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%)","Sex: Male","Contingency: Unemployed receiving unemployment benefits","2019",0,
"Dominican Republic","ILO - Social Security Inquiry Database","SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%)","Sex: Male","Contingency: Employed covered in the event of work injury","2019",42,
"Dominican Republic","ILO - Social Security Inquiry Database","SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%)","Sex: Female","Contingency: Persons above retirement age receiving a pension","2019",6.2,
"Dominican Republic","ILO - Social Security Inquiry Database","SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%)","Sex: Female","Contingency: Unemployed receiving unemployment benefits","2019",0,
"Dominican Republic","ILO - Social Security Inquiry Database","SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%)","Sex: Female","Contingency: Mothers with newborns receiving maternity benefits","2019",17.4,
"Dominican Republic","ILO - Social Security Inquiry Database","SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%)","Sex: Female","Contingency: Employed covered in the event of work injury","2019",49.9,
"Dominican Republic","ILO - Social Security Inquiry Database","SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%)","Sex: Total","Contingency: Unemployed receiving unemployment benefits","2016",4.2,
"Dominican Republic","ILO - Social Security Inquiry Database","SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%)","Sex: Total","Contingency: Poor persons covered by social protection systems","2016",84.8,
"Dominican Republic","ILO - Social Security Inquiry Database","SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%)","Sex: Total","Contingency: Employed covered in the event of work injury","2015",39.2,
"Dominican Republic","ILO - Social Security Inquiry Database","SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%)","Sex: Total","Contingency: Persons above retirement age receiving a pension","2009",11.1,
"Dominican Republic","ILO - Social Security Inquiry Database","SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%)","Sex: Male","Contingency: Persons above retirement age receiving a pension","2009",16.5,
"Dominican Republic","ILO - Social Security Inquiry Database","SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%)","Sex: Female","Contingency: Persons above retirement age receiving a pension","2009",6.2,
"Dominican Republic","ILO - Social Security Inquiry Database","SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%)","Sex: Total","Contingency: Persons above retirement age receiving a pension","2004",10,
"Algeria","ILO - Social Security Inquiry Database","SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%)","Sex: Total","Contingency: Population covered by at least one social protection benefit","2021",60.2,
"Algeria","ILO - Social Security Inquiry Database","SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%)","Sex: Total","Contingency: Persons above retirement age receiving a pension","2021",88.6,
"Algeria","ILO - Social Security Inquiry Database","SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%)","Sex: Female","Contingency: Mothers with newborns receiving maternity benefits","2021",19.6,
"Algeria","ILO - Social Security Inquiry Database","SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%)","Sex: Total","Contingency: Unemployed receiving unemployment benefits","2020",13.1,
"Algeria","ILO - Social Security Inquiry Database","SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%)","Sex: Total","Contingency: Employed covered in the event of work injury","2019",53.8,
"Algeria","ILO - Social Security Inquiry Database","SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%)","Sex: Total","Contingency: Children/households receiving child/family cash benefits","2016",72.3,
"Algeria","ILO - Social Security Inquiry Database","SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%)","Sex: Total","Contingency: Vulnerable persons covered by social assistance","2016",30.4,
"Algeria","ILO - Social Security Inquiry Database","SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%)","Sex: Total","Contingency: Persons with severe disabilities collecting disability social protection benefits","2015",3.6,
"Algeria","ILO - Social Security Inquiry Database","SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%)","Sex: Female","Contingency: Mothers with newborns receiving maternity benefits","2015",11.2,
"Algeria","ILO - Social Security Inquiry Database","SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%)","Sex: Total","Contingency: Persons above retirement age receiving a pension","2010",63.6,
"Algeria","ILO - Social Security Inquiry Database","SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%)","Sex: Total","Contingency: Unemployed receiving unemployment benefits","2003",8.8,
"Algeria","ILO - Social Security Inquiry Database","SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%)","Sex: Total","Contingency: Persons above retirement age receiving a pension","2000",50,
"Algeria","ILO - Social Security Inquiry Database","SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%)","Sex: Total","Contingency: Unemployed receiving unemployment benefits","2000",7.3,
"Ecuador","ILO - Social Security Inquiry Database","SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%)","Sex: Total","Contingency: Population covered by at least one social protection benefit","2021",46.8,
"Ecuador","ILO - Social Security Inquiry Database","SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%)","Sex: Total","Contingency: Persons above retirement age receiving a pension","2021",66.1,
"Ecuador","ILO - Social Security Inquiry Database","SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%)","Sex: Total","Contingency: Persons with severe disabilities collecting disability social protection benefits","2021",41.7,
"Ecuador","ILO - Social Security Inquiry Database","SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%)","Sex: Total","Contingency: Unemployed receiving unemployment benefits","2021",3.8,
"Ecuador","ILO - Social Security Inquiry Database","SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%)","Sex: Total","Contingency: Employed covered in the event of work injury","2021",35.5,
"Ecuador","ILO - Social Security Inquiry Database","SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%)","Sex: Total","Contingency: Children/households receiving child/family cash benefits","2021",29.2,
